time,E,T,I,N
25.05,5.249957252399492,0.4502519065158356,0.0001899999999997,1.49999992020827
25.06,5.252724920852895,0.449629024027891,0.0001899999999996,1.4999999207379653
25.07,5.255446933682617,0.4489971072273886,0.0001899999999996,1.4999999212641817
25.08,5.258122672866838,0.448356378214202,0.0001899999999996,1.499999921786942
25.09,5.260751534825407,0.4477070601066191,0.0001899999999995,1.4999999223062694
25.1,5.263332930291571,0.4470493774070264,0.0001899999999995,1.499999922822186
25.11,5.265866284420721,0.4463835560101331,0.0001899999999995,1.499999923334715
25.12,5.268351036974247,0.4457098230918679,0.0001899999999995,1.499999923843878
25.13,5.270786642497171,0.4450284069984454,0.0001899999999995,1.4999999243496978
25.14,5.27317257048942,0.4443395371356708,0.0001899999999995,1.499999924852196
25.15,5.275508305570532,0.4436434438585696,0.0001899999999995,1.499999925351395
25.16,5.27779334763768,0.4429403583614126,0.0001899999999995,1.4999999258473165
25.17,5.2800272120168055,0.4422305125682173,0.0001899999999996,1.4999999263399824
25.18,5.282209429606722,0.441514139023805,0.0001899999999996,1.499999926829414
25.19,5.284339547031189,0.4407914708356149,0.0001899999999996,1.499999927315633
25.2,5.286417126886734,0.4400627419565416,0.0001899999999997,1.4999999277986609
25.21,5.28844174768022,0.4393281864694461,0.0001899999999997,1.4999999282785186
25.22,5.290413003983808,0.4385880386154907,0.0001899999999998,1.4999999287552277
25.23,5.292330506568017,0.4378425327770553,0.0001899999999998,1.4999999292287924
25.24,5.294193882501967,0.4370919033799491,0.0001899999999998,1.4999999296989337
25.25,5.296002775245562,0.4363363847971263,0.0001899999999997,1.4999999301659643
25.26,5.297756844733429,0.4355762112540004,0.0001899999999997,1.499999930629904
25.27,5.299455767450446,0.4348116167354485,0.0001899999999997,1.4999999310907723
25.28,5.301099236498726,0.4340428348945885,0.0001899999999997,1.4999999315485892
25.29,5.30268696165585,0.4332700989634278,0.0001899999999997,1.499999932003374
25.3,5.304218669424235,0.4324936416654652,0.0001899999999996,1.4999999324551458
25.31,5.305694103136544,0.4317136951196951,0.0001899999999996,1.499999932903924
25.32,5.30711302403475,0.4309304905859985,0.0001899999999996,1.4999999333497276
25.33,5.308475209920203,0.4301442586084906,0.0001899999999996,1.4999999337925758
25.34,5.309780455239729,0.4293552289247612,0.0001899999999996,1.4999999342324872
25.35,5.311028571411629,0.4285636303367012,0.0001899999999996,1.4999999346694808
25.36,5.312219386834288,0.427769690634119,0.0001899999999996,1.499999935103575
25.37,5.31335274688584,0.4269736365207665,0.0001899999999996,1.4999999355347888
25.38,5.314428513914742,0.4261756935428645,0.0001899999999995,1.4999999359631404
25.39,5.31544656722112,0.4253760860202052,0.0001899999999995,1.4999999363886485
25.4,5.316406803028766,0.4245750369799252,0.0001899999999995,1.4999999368113306
25.41,5.317309134447657,0.4237727680930249,0.0001899999999995,1.4999999372312054
25.42,5.318153491426858,0.4229694996137242,0.0001899999999995,1.4999999376482909
25.43,5.318939820738384,0.4221654503071754,0.0001899999999995,1.499999938062605
25.44,5.319668087690372,0.4213608367579436,0.0001899999999995,1.4999999384741656
25.45,5.3203382741594325,0.4205558739949034,0.0001899999999995,1.4999999388829903
25.46,5.320950378029271,0.4197507756125568,0.0001899999999996,1.4999999392890977
25.47,5.321504413870251,0.4189457534479559,0.0001899999999996,1.4999999396925043
25.48,5.3220004128581255,0.4181410175294551,0.0001899999999996,1.4999999400932282
25.49,5.322438422683947,0.4173367760282827,0.0001899999999996,1.4999999404912867
25.5,5.32281850745509,0.4165332352129911,0.0001899999999996,1.499999940886697
25.51,5.323140747587291,0.4157305994068561,0.0001899999999996,1.499999941279477
25.52,5.32340523968764,0.4149290709482926,0.0001899999999997,1.4999999416696428
25.53,5.323612096428428,0.4141288501543497,0.0001899999999997,1.4999999420572123
25.54,5.323761446411787,0.4133301352873578,0.0001899999999997,1.4999999424422028
25.55,5.323853434025022,0.4125331225247866,0.0001899999999998,1.499999942824631
25.56,5.323888220389571,0.4117380054966931,0.0001899999999998,1.4999999432045132
25.57,5.32386598444928,0.4109449747677417,0.0001899999999998,1.499999943581867
25.58,5.323786918766039,0.410154219409541,0.0001899999999999,1.4999999439567089
25.59,5.323651231225168,0.4093659262382286,0.0001899999999999,1.4999999443290557
25.6,5.323459144988885,0.4085802797438094,0.0001899999999999,1.4999999446989236
25.61,5.323210898333592,0.4077974620651355,0.0001899999999999,1.4999999450663295
25.62,5.322906744479841,0.4070176529675667,0.0001899999999999,1.4999999454312902
25.63,5.322546951414941,0.406241029823361,0.0001899999999999,1.4999999457938218
25.64,5.322131801708215,0.4054677675948214,0.00019,1.4999999461539406
25.65,5.3216615923189,0.4046980388202483,0.00019,1.4999999465116631
25.66,5.32113663439667,0.403932013602727,0.00019,1.4999999468670056
25.67,5.32055725307478,0.4031698596017922,0.00019,1.499999947219984
25.68,5.319923787433796,0.4024117419521649,0.00019,1.4999999475706152
25.69,5.319236592805534,0.4016578221849662,0.00019,1.4999999479189143
25.7,5.318496037111933,0.4009082596908864,0.00019,1.4999999482648982
25.71,5.317702500931058,0.4001632115948442,0.0001900000000001,1.4999999486085829
25.72,5.3168563779976274,0.3994228324453694,0.0001900000000001,1.4999999489499838
25.73,5.315958074987527,0.3986872742090666,0.0001900000000001,1.4999999492891172
25.74,5.31500801129721,0.3979566862672364,0.0001900000000001,1.4999999496259988
25.75,5.31400661881805,0.3972312154146551,0.0001900000000001,1.499999949960645
25.76,5.312954341705698,0.3965110058605261,0.0001900000000001,1.4999999502930708
25.77,5.311851636144516,0.3957961992316141,0.0001900000000001,1.4999999506232926
25.78,5.310698970107127,0.3950869345775651,0.0001900000000001,1.499999950951326
25.79,5.309496823109169,0.3943833483784303,0.0001900000000001,1.4999999512771864
25.8,5.308245685959279,0.3936855745543936,0.0001900000000001,1.4999999516005045
25.81,5.306946061753258,0.3929937439446107,0.0001900000000001,1.4999999519216145
25.82,5.305598465709831,0.3923079842807844,0.0001900000000001,1.4999999522405665
25.83,5.304203422341176,0.3916284212987631,0.0001900000000001,1.4999999525573746
25.84,5.302761466646206,0.3909551781332262,0.0001900000000001,1.4999999528720531
25.85,5.301273143883987,0.3902883753188327,0.0001900000000001,1.4999999531846169
25.86,5.299739009327875,0.3896281307999885,0.0001900000000001,1.4999999534950792
25.87,5.298159628017324,0.3889745599420299,0.0001900000000001,1.499999953803455
25.88,5.296535574507478,0.3883277755438165,0.0001900000000001,1.4999999541097584
25.89,5.294867432616639,0.3876878878517086,0.0001900000000001,1.4999999544140032
25.9,5.293155795171784,0.3870550045749232,0.0001900000000001,1.499999954716204
25.91,5.291401263752185,0.3864292309022467,0.0001900000000001,1.4999999550163745
25.92,5.289604448431287,0.3858106695200924,0.00019,1.499999955314529
25.93,5.287765967683267,0.385199420547007,0.00019,1.499999955610681
25.94,5.285886449176142,0.3845955810162337,0.00019,1.499999955904845
25.95,5.283966527759991,0.3839992457904164,0.00019,1.4999999561970343
25.96,5.282006845657747,0.3834105073527834,0.00019,1.4999999564872637
25.97,5.280008052417087,0.3828294557209414,0.00019,1.4999999567755464
25.98,5.277970804660269,0.3822561784644996,0.00019,1.4999999570618965
25.99,5.275895765834085,0.3816907607234072,0.00019,1.499999957346328
26.0,5.273783605960049,0.3811332852269684,0.00019,1.499999957628854
26.01,5.271635001384983,0.3805838323135057,0.00019,1.499999957909489
26.02,5.269450634532148,0.380042479950645,0.00019,1.4999999581882462
26.03,5.267231193653057,0.3795093037561846,0.00019,1.4999999584651398
26.04,5.2649773725801285,0.378984377019526,0.00019,1.499999958740183
26.05,5.262689870480451,0.3784677707234745,0.00019,1.49999995901339
26.06,5.260369391784364,0.3779595533713103,0.00019,1.4999999592847746
26.07,5.258016645832708,0.3774597911319827,0.00019,1.4999999595543498
26.08,5.255632346472183,0.3769685480456801,0.00019,1.4999999598221296
26.09,5.253217211938042,0.3764858859085771,0.00019,1.4999999600881275
26.1,5.250771964617875,0.3760118642935432,0.00019,1.4999999603523575
26.11,5.248297330817462,0.3755465405709753,0.00019,1.499999960614833
26.12,5.245794040528831,0.3750899699297096,0.00019,1.499999960875568
26.13,5.243262827200687,0.3746422053979834,0.00019,1.4999999611345751
26.14,5.240704427511361,0.3742032978644015,0.00019,1.499999961391869
26.15,5.238119581144429,0.3737732960988795,0.00019,1.4999999616474626
26.16,5.235509030567159,0.373352246773519,0.00019,1.49999996190137
26.17,5.232873520811927,0.3729401944833808,0.00019,1.4999999621536044
26.18,5.230213799073583,0.3725371817809182,0.00019,1.4999999624041795
26.19,5.227530613936313,0.3721432492377811,0.00019,1.4999999626531093
26.2,5.224824716337654,0.3717584353786268,0.00019,1.499999962900407
26.21,5.222096858927086,0.3713827767332696,0.00019,1.4999999631460863
26.22,5.219347795781742,0.3710163078625009,0.00019,1.499999963390161
26.23,5.21657828219838,0.3706590613782485,0.00019,1.4999999636326449
26.24,5.213789074488739,0.3703110679634254,0.00019,1.4999999638735508
26.25,5.210980929778398,0.3699723563914321,0.00019,1.4999999641128936
26.26,5.208154605809256,0.3696429535452761,0.00019,1.499999964350686
26.27,5.205310860745795,0.3693228844362741,0.00019,1.4999999645869424
26.28,5.20245045298524,0.3690121722223004,0.00019,1.499999964821676
26.29,5.1995741409717535,0.3687108382255469,0.00019,1.4999999650549007
26.3,5.196682682991077,0.3684189019542688,0.00019,1.4999999652866307
26.31,5.193776835859726,0.3681363813350955,0.00019,1.4999999655168792
26.32,5.190857355934242,0.3678632925042122,0.0001899999999999,1.4999999657456602
26.33,5.187924999276449,0.3675996497593471,0.0001899999999999,1.4999999659729877
26.34,5.184980520982835,0.3673454656710018,0.0001899999999999,1.499999966198875
26.35,5.182024675008939,0.3671007510997274,0.0001899999999999,1.4999999664233368
26.36,5.179058213997616,0.366865515212873,0.0001899999999999,1.4999999666454245
26.37,5.176081889111256,0.3666397655007738,0.0001899999999999,1.499999966865757
26.38,5.173096449868095,0.3664235077923532,0.0001899999999999,1.499999967084611
26.39,5.170102643982677,0.366216746270105,0.0001899999999999,1.4999999673019957
26.4,5.167101217210606,0.3660194834844308,0.0001899999999999,1.499999967517922
26.41,5.164092913197661,0.3658317203672995,0.0001899999999999,1.4999999677324007
26.42,5.161078473333394,0.3656534562452011,0.0001899999999999,1.499999967945442
26.43,5.158058636103338,0.3654846889618358,0.0001899999999999,1.4999999681570564
26.44,5.155034136299621,0.3653254150319726,0.0001899999999999,1.499999968367254
26.45,5.15200570677814,0.365175629239555,0.0001899999999999,1.4999999685760452
26.46,5.148974077467995,0.365035324835973,0.0001899999999999,1.4999999687834409
26.47,5.145939975171654,0.3649044935659306,0.0001899999999999,1.4999999689894503
26.48,5.142904123422251,0.3647831256810606,0.0001899999999999,1.4999999691940844
26.49,5.139867242344311,0.3646712099530142,0.0001899999999999,1.4999999693973531
26.5,5.136830048517928,0.3645687336860067,0.0001899999999999,1.499999969599267
26.51,5.133793254846447,0.3644756827288022,0.0001899999999999,1.499999969799836
26.52,5.130757570427704,0.364392041486121,0.0001899999999999,1.49999996999907
26.53,5.127723700428855,0.3643177929294502,0.0001899999999999,1.4999999701969795
26.54,5.124692345905917,0.3642529186259725,0.0001899999999999,1.499999970393575
26.55,5.121664203362044,0.3641973988510718,0.0001899999999999,1.4999999705888656
26.56,5.118639965174296,0.3641512124253527,0.0001899999999998,1.499999970782862
26.57,5.115620319330969,0.3641143367713159,0.0001899999999998,1.4999999709755742
26.58,5.11260594926383,0.3640867479403982,0.0001899999999998,1.499999971167012
26.59,5.109597533738704,0.3640684206220051,0.0001899999999998,1.4999999713571857
26.6,5.106595746749471,0.3640593281519797,0.0001899999999998,1.499999971546105
26.61,5.103601257415547,0.3640594425204941,0.0001899999999998,1.4999999717337802
26.62,5.100614729882849,0.3640687343793518,0.0001899999999998,1.499999971920221
26.63,5.097636823228294,0.3640871730486876,0.0001899999999998,1.4999999721054376
26.64,5.094668191367849,0.3641147265230537,0.0001899999999998,1.49999997228944
26.65,5.0917094829332505,0.3641513614849745,0.0001899999999998,1.4999999724722377
26.66,5.088761340313788,0.3641970435122726,0.0001899999999998,1.4999999726538409
26.67,5.085824400580129,0.3642517368492522,0.0001899999999998,1.4999999728342592
26.68,5.082899295487837,0.3643154043914408,0.0001899999999998,1.4999999730135032
26.69,5.079986651090078,0.3643880077611142,0.0001899999999998,1.4999999731915823
26.7,5.077087087650798,0.3644695073133391,0.0001899999999998,1.4999999733685063
26.71,5.074201219560467,0.3645598621415933,0.0001899999999998,1.4999999735442853
26.72,5.07132965525438,0.3646590300829579,0.0001899999999998,1.4999999737189291
26.73,5.068472997133508,0.364766967722879,0.0001899999999998,1.4999999738924477
26.74,5.065631841487898,0.3648836303994954,0.0001899999999999,1.4999999740648509
26.75,5.062806778422599,0.3650089722075283,0.0001899999999999,1.4999999742361485
26.76,5.059998391786118,0.3651429460017287,0.0001899999999999,1.49999997440635
26.77,5.057207258944357,0.3652855034867229,0.0001899999999999,1.4999999745754662
26.78,5.054433950778521,0.3654365951839332,0.0001899999999999,1.4999999747435062
26.79,5.051679031808732,0.3655961703299439,0.0001899999999999,1.49999997491048
26.8,5.0489430600054765,0.36576417694838,0.0001899999999999,1.4999999750763977
26.81,5.046226586726576,0.3659405618533158,0.0001899999999998,1.4999999752412687
26.82,5.043530156656323,0.3661252706523779,0.0001899999999998,1.4999999754051034
26.83,5.040854307746802,0.3663182477495444,0.0001899999999998,1.4999999755679114
26.84,5.038199571161368,0.3665194363476449,0.0001899999999998,1.4999999757297025
26.85,5.035566471220254,0.3667287784505604,0.0001899999999998,1.499999975890487
26.86,5.032955525348314,0.3669462148651269,0.0001899999999998,1.4999999760502742
26.87,5.030367244024849,0.3671716852027419,0.0001899999999998,1.4999999762090743
26.88,5.0278021305892855,0.3674051279262015,0.0001899999999998,1.4999999763668974
26.89,5.025260681009135,0.3676464804086216,0.0001899999999997,1.4999999765237533
26.9,5.022743384378681,0.3678956787652636,0.0001899999999997,1.4999999766796517
26.91,5.020250722628599,0.3681526579313089,0.0001899999999997,1.4999999768346028
26.92,5.017783170464008,0.3684173516688673,0.0001899999999997,1.4999999769879226
26.93,5.015341195319311,0.3686896925691008,0.0001899999999997,1.4999999771398598
26.94,5.0129252573144925,0.3689696120542217,0.0001899999999997,1.4999999772907964
26.95,5.010535809212863,0.3692570403793688,0.0001899999999996,1.4999999774407389
26.96,5.008173296380209,0.3695519066343697,0.0001899999999996,1.4999999775896944
26.97,5.005838156745322,0.3698541387453956,0.0001899999999996,1.4999999777376696
26.98,5.003530820761867,0.3701636634765146,0.0001899999999996,1.499999977884671
26.99,5.00125171137886,0.3704804064427159,0.0001899999999996,1.4999999780307067
27.0,4.999001244044932,0.3708042921742628,0.0001899999999996,1.499999978175782
27.01,4.996779826607364,0.3711352440125282,0.0001899999999995,1.4999999783199038
27.02,4.994587859297871,0.3714731841410733,0.0001899999999995,1.4999999784630793
27.03,4.992425734708164,0.3718180335986525,0.0001899999999995,1.4999999786053146
27.04,4.990293837760011,0.3721697122816179,0.0001899999999995,1.4999999787466165
27.05,4.988192545676445,0.3725281389463624,0.0001899999999995,1.499999978886991
27.06,4.986122227954133,0.3728932312118089,0.0001899999999995,1.499999979026445
27.07,4.984083246336832,0.3732649055619559,0.0001899999999994,1.4999999791649852
27.08,4.982075954789919,0.3736430773484903,0.0001899999999994,1.4999999793026175
27.09,4.98010069947598,0.3740276607934734,0.0001899999999994,1.4999999794393484
27.1,4.978157818728994,0.3744185689945496,0.0001899999999994,1.499999979575184
27.11,4.976247642973056,0.3748157139879028,0.0001899999999994,1.4999999797101309
27.12,4.974370494768813,0.3752190066818708,0.0001899999999994,1.4999999798441943
27.13,4.972526688798083,0.3756283568547479,0.0001899999999993,1.4999999799773822
27.14,4.970716531823133,0.3760436731794567,0.0001899999999993,1.4999999801096993
27.15,4.968940322666727,0.3764648632280428,0.0001899999999993,1.499999980241152
27.16,4.967198352192892,0.3768918334763941,0.0001899999999993,1.4999999803717468
27.17,4.965490903288412,0.3773244893091965,0.0001899999999993,1.4999999805014892
27.18,4.963818250844987,0.3777627350251356,0.0001899999999993,1.4999999806303854
27.19,4.962180661742033,0.3782064738423613,0.0001899999999993,1.4999999807584412
27.2,4.960578394830085,0.3786556079042218,0.0001899999999993,1.4999999808856628
27.21,4.959011700914777,0.3791100382852845,0.0001899999999992,1.499999981012056
27.22,4.957480822890024,0.3795696650155453,0.0001899999999992,1.4999999811376263
27.23,4.955985995660812,0.3800343870795643,0.0001899999999992,1.49999998126238
27.24,4.954527445953056,0.3805041024022667,0.0001899999999992,1.4999999813863223
27.25,4.953105392418927,0.3809787078705938,0.0001899999999992,1.4999999815094598
27.26,4.9517200456269785,0.3814580993415818,0.0001899999999992,1.4999999816317977
27.27,4.950371608052899,0.3819421716508269,0.0001899999999992,1.499999981753341
27.28,4.949060274070887,0.3824308186213559,0.0001899999999991,1.4999999818740963
27.29,4.947786229945614,0.3829239330729106,0.0001899999999991,1.4999999819940688
27.3,4.946549653824754,0.3834214068316625,0.0001899999999991,1.4999999821132644
27.31,4.945350715732054,0.383923130740367,0.0001899999999991,1.499999982231688
27.32,4.944189577560921,0.3844289946689753,0.0001899999999991,1.4999999823493455
27.33,4.943066393112958,0.3849388875266719,0.000189999999999,1.4999999824662429
27.34,4.941981308148321,0.3854526972746361,0.000189999999999,1.4999999825823844
27.35,4.940934460216772,0.3859703109345653,0.000189999999999,1.4999999826977763
27.36,4.939925978728318,0.3864916146028569,0.000189999999999,1.4999999828124235
27.37,4.938955984955594,0.387016493463835,0.000189999999999,1.4999999829263322
27.38,4.938024592032217,0.3875448318034118,0.000189999999999,1.4999999830395068
27.39,4.937131904951618,0.3880765130233043,0.0001899999999989,1.4999999831519528
27.4,4.936278020566357,0.3886114196558089,0.0001899999999989,1.4999999832636757
27.41,4.935463027587893,0.3891494333791566,0.0001899999999989,1.4999999833746809
27.42,4.934687006586776,0.3896904350334569,0.0001899999999989,1.4999999834849729
27.43,4.933950029993254,0.3902343046372435,0.0001899999999989,1.4999999835945572
27.44,4.93325216213859,0.3907809213997826,0.0001899999999989,1.499999983703439
27.45,4.932593459473916,0.3913301637126611,0.0001899999999989,1.4999999838116236
27.46,4.931973970206853,0.3918819092122101,0.0001899999999989,1.499999983919116
27.47,4.931393734407531,0.3924360347860681,0.0001899999999988,1.499999984025921
27.48,4.9308527840517336,0.3929924165880302,0.0001899999999988,1.4999999841319425
27.49,4.930351143028124,0.3935509300579374,0.0001899999999988,1.4999999842371756
27.5,4.9298888271460735,0.3941114499422252,0.0001899999999988,1.499999984341721
27.51,4.929465844144064,0.3946738503151398,0.0001899999999988,1.4999999844455836
27.52,4.929082193698665,0.3952380046006344,0.0001899999999988,1.4999999845487668
27.53,4.928737867434083,0.3958037855949594,0.0001899999999988,1.4999999846512757
27.54,4.928432848932238,0.3963710654899554,0.0001899999999988,1.499999984753114
27.55,4.928167113749572,0.3969397158945487,0.0001899999999988,1.4999999848542862
27.56,4.927940629577884,0.3975096077982822,0.0001899999999988,1.4999999849547965
27.57,4.927753356082717,0.3980806116676636,0.0001899999999988,1.4999999850546493
27.58,4.927605244903126,0.3986525974774829,0.0001899999999988,1.499999985153848
27.59,4.927496239717583,0.39922543471605,0.0001899999999989,1.4999999852523975
27.6,4.927426276260064,0.39979899241179,0.0001899999999989,1.499999985350302
27.61,4.927395282336809,0.4003731391605397,0.0001899999999989,1.4999999854475643
27.62,4.927403177843776,0.4009477431535612,0.0001899999999989,1.49999998554419
27.63,4.927449874784771,0.4015226722062746,0.0001899999999989,1.4999999856401818
27.64,4.927535277290253,0.4020977937877273,0.0001899999999989,1.4999999857355444
27.65,4.927659281636815,0.4026729750508009,0.000189999999999,1.499999985830281
27.66,4.927821776267335,0.4032480828631712,0.000189999999999,1.4999999859243962
27.67,4.928022641961656,0.4038229837648731,0.000189999999999,1.4999999860178936
27.68,4.928261751791234,0.4043975440338567,0.0001899999999991,1.499999986110777
27.69,4.928538970966213,0.4049716298058817,0.0001899999999991,1.4999999862030498
27.7,4.928854156978479,0.4055451070490627,0.0001899999999992,1.4999999862947162
27.71,4.929207159628533,0.4061178415970276,0.0001899999999992,1.4999999863857796
27.72,4.929597821053259,0.4066896991827611,0.0001899999999992,1.499999986476244
27.73,4.930025975754568,0.4072605454731463,0.0001899999999992,1.4999999865661129
27.74,4.930491450628945,0.4078302461042024,0.0001899999999992,1.4999999866553897
27.75,4.930994064997896,0.40839866671703,0.0001899999999992,1.4999999867440783
27.76,4.9315336306393,0.4089656729944668,0.0001899999999992,1.499999986832182
27.77,4.93210995181966,0.4095311306984575,0.0001899999999993,1.4999999869197047
27.78,4.93272282534128,0.410094905694117,0.0001899999999993,1.4999999870066496
27.79,4.933372040736786,0.4106568638278086,0.0001899999999993,1.49999998709302
27.8,4.934057380079903,0.411216871191344,0.0001899999999993,1.49999998717882
27.81,4.934778618051876,0.4117747941317212,0.0001899999999993,1.499999987264052
27.82,4.935535522020933,0.4123304992494678,0.0001899999999993,1.4999999873487204
27.83,4.936327852082853,0.4128838534376409,0.0001899999999993,1.4999999874328278
27.84,4.937155361102652,0.4134347239213873,0.0001899999999993,1.499999987516378
27.85,4.938017794757415,0.413982978298071,0.0001899999999993,1.499999987599374
27.86,4.938914891580264,0.4145284845779603,0.0001899999999993,1.4999999876818193
27.87,4.93984638300549,0.4150711112254804,0.0001899999999993,1.4999999877637171
27.88,4.94081199341484,0.415610727201026,0.0001899999999993,1.4999999878450705
27.89,4.941811440184996,0.4161472020033385,0.0001899999999993,1.4999999879258823
27.9,4.942844433775632,0.4166804056462176,0.0001899999999993,1.4999999880061563
27.91,4.943910677838929,0.4172102086017896,0.0001899999999993,1.499999988085896
27.92,4.945009869108822,0.4177364821164179,0.0001899999999993,1.4999999881651034
27.93,4.946141697524982,0.4182590981348336,0.0001899999999993,1.4999999882437822
27.94,4.947305846293488,0.4187779293332579,0.0001899999999993,1.4999999883219353
27.95,4.948501991943445,0.4192928491619578,0.0001899999999993,1.4999999883995658
27.96,4.949729804384983,0.4198037318881469,0.0001899999999993,1.4999999884766768
27.97,4.950988946968633,0.4203104526392208,0.0001899999999992,1.499999988553271
27.98,4.952279076546116,0.4208128874463244,0.0001899999999992,1.499999988629352
27.99,4.953599843532529,0.4213109132882399,0.0001899999999992,1.499999988704922
28.0,4.954950891969976,0.4218044081355921,0.0001899999999992,1.4999999887799842
28.01,4.956331859592768,0.4222932509945939,0.0001899999999992,1.4999999888545414
28.02,4.957742377923997,0.4227773217842738,0.0001899999999992,1.4999999889285969
28.03,4.959182072320866,0.423256501507966,0.0001899999999992,1.4999999890021527
28.04,4.960650562023619,0.4237306724131875,0.0001899999999991,1.49999998907525
28.05,4.962147460244471,0.4241997179371955,0.0001899999999991,1.499999989147923
28.06,4.963672374240685,0.4246635227495999,0.0001899999999991,1.499999989220113
28.07,4.9652249053892135,0.4251219727950147,0.0001899999999991,1.4999999892918232
28.08,4.966804649262921,0.4255749553357283,0.000189999999999,1.4999999893630565
28.09,4.968411195708407,0.4260223589943813,0.000189999999999,1.4999999894338156
28.1,4.970044128925427,0.426464073796637,0.000189999999999,1.499999989504104
28.11,4.971703027547958,0.4268999912138306,0.0001899999999989,1.4999999895739244
28.12,4.973387464726888,0.4273300042055831,0.0001899999999989,1.49999998964328
28.13,4.97509700820892,0.4277540072393579,0.0001899999999988,1.4999999897121732
28.14,4.976831220382934,0.4281718961654193,0.0001899999999988,1.4999999897806076
28.15,4.978589658429777,0.4285835685214999,0.0001899999999987,1.4999999898485856
28.16,4.980371874397264,0.4289889235142586,0.0001899999999987,1.4999999899161105
28.17,4.982177415282709,0.4293878620252127,0.0001899999999986,1.4999999899831848
28.18,4.984005823125063,0.4297802866498136,0.0001899999999986,1.4999999900498118
28.19,4.985856635098755,0.4301661017361824,0.0001899999999985,1.499999990115994
28.2,4.987729383609231,0.4305452134234807,0.0001899999999985,1.4999999901817345
28.21,4.989623596390232,0.4309175296798999,0.0001899999999985,1.499999990247036
28.22,4.991538796602797,0.4312829603402453,0.0001899999999985,1.4999999903119017
28.23,4.993474502936024,0.431641417143097,0.0001899999999985,1.4999999903763337
28.24,4.995430229709587,0.4319928137675253,0.0001899999999985,1.4999999904403354
28.25,4.997405486920695,0.4323370658099478,0.0001899999999985,1.4999999905039092
28.26,4.999399780306156,0.4326740907743072,0.0001899999999985,1.4999999905670585
28.27,5.001412611623977,0.4330038082872103,0.0001899999999985,1.4999999906297854
28.28,5.003443478677097,0.4333261400436199,0.0001899999999985,1.4999999906920929
28.29,5.005491875419606,0.4336410098355204,0.0001899999999985,1.499999990753984
28.3,5.007557292067927,0.4339483435832372,0.0001899999999985,1.499999990815461
28.31,5.009639215213686,0.4342480693660112,0.0001899999999985,1.4999999908765274
28.32,5.011737127938328,0.4345401174518035,0.0001899999999985,1.499999990937185
28.33,5.0138505099294335,0.4348244203263069,0.0001899999999986,1.499999990997437
28.34,5.015978837598789,0.4351009127211362,0.0001899999999986,1.4999999910572863
28.35,5.01812158420219,0.4353695316411746,0.0001899999999986,1.4999999911167352
28.36,5.02027821995752,0.435630216390286,0.0001899999999986,1.4999999911757866
28.37,5.022448211971636,0.4358829085538758,0.0001899999999986,1.4999999912344433
28.38,5.024631024557551,0.4361275520656178,0.0001899999999987,1.4999999912927076
28.39,5.026826119429998,0.4363640932462074,0.0001899999999987,1.4999999913505826
28.4,5.029032955743434,0.436592480806251,0.0001899999999987,1.4999999914080708
28.41,5.031250990218914,0.4368126658672254,0.0001899999999988,1.499999991465175
28.42,5.033479677272528,0.4370246019813608,0.0001899999999988,1.4999999915218976
28.43,5.0357184691453805,0.4372282451504198,0.0001899999999989,1.4999999915782414
28.44,5.037966816035154,0.4374235538433478,0.0001899999999989,1.499999991634209
28.45,5.04022416622921,0.4376104890127645,0.000189999999999,1.4999999916898037
28.46,5.042489966239274,0.4377890141102724,0.000189999999999,1.4999999917450266
28.47,5.044763660937665,0.4379590951005538,0.0001899999999991,1.499999991799882
28.48,5.047044693642329,0.4381207004836045,0.0001899999999992,1.4999999918543716
28.49,5.049332506004797,0.4382738013509744,0.0001899999999993,1.4999999919084983
28.5,5.051626538593859,0.4384183713174457,0.0001899999999993,1.4999999919622646
28.51,5.053926230902724,0.4385543865540552,0.0001899999999994,1.4999999920156732
28.52,5.056231021448293,0.4386818258036866,0.0001899999999995,1.499999992068727
28.53,5.058540347911896,0.4388006703882117,0.0001899999999996,1.4999999921214282
28.54,5.060853647281244,0.4389109042142907,0.0001899999999997,1.4999999921737797
28.55,5.063170355993621,0.4390125137778086,0.0001899999999998,1.4999999922257838
28.56,5.065489910080281,0.4391054881669214,0.0001899999999999,1.4999999922774434
28.57,5.067811745312067,0.4391898190636875,0.00019,1.4999999923287612
28.58,5.070135297346219,0.4392655007442587,0.0001900000000002,1.4999999923797396
28.59,5.0724600018743775,0.4393325300776062,0.0001900000000003,1.4999999924303813
28.6,5.074785294574672,0.4393909066127948,0.0001900000000005,1.4999999924818237
28.61,5.077110611226632,0.4394406325908917,0.0001900000000006,1.499999992531582
28.62,5.079435388289943,0.4394817127439776,0.0001900000000008,1.49999999258101
28.63,5.081759062819813,0.4395141543961609,0.0001900000000009,1.4999999926301095
28.64,5.084081072611937,0.4395379674586516,0.0001900000000011,1.4999999926788827
28.65,5.086400856351551,0.4395531644218583,0.0001900000000013,1.499999992727331
28.66,5.088717853763229,0.4395597603460244,0.0001900000000014,1.4999999927754566
28.67,5.091031505761406,0.4395577728503802,0.0001900000000015,1.4999999928232617
28.68,5.093341254601576,0.4395472221007953,0.0001900000000015,1.4999999928707477
28.69,5.095646544032174,0.4395281307959073,0.0001900000000016,1.4999999929179166
28.7,5.097946819447111,0.4395005241517111,0.0001900000000017,1.499999992964771
28.71,5.100241528038917,0.4394644298845965,0.0001900000000017,1.4999999930113126
